time,temperature,windspeed,winddirection
2024-01-28T05:00,1.8,7.4,299
2024-01-28T06:00,2.1,7.9,294
2024-01-28T07:00,2.3,8.2,285
2024-01-28T08:00,2.4,7.6,278
2024-01-28T09:00,2.8,7.3,281
2024-01-28T10:00,3.6,7.6,289
2024-01-28T11:00,3.9,6.2,277
2024-01-28T12:00,4.5,6.1,273
2024-01-28T13:00,4.6,6.2,280
2024-01-28T14:00,4.7,5.8,277
2024-01-28T15:00,4.6,5.0,270
2024-01-28T16:00,4.4,4.1,255
2024-01-28T17:00,4.1,3.4,238
2024-01-28T18:00,3.8,3.1,216
2024-01-28T19:00,3.6,3.1,225
2024-01-28T20:00,3.4,3.6,233
2024-01-28T21:00,3.2,3.5,246
2024-01-28T22:00,3.0,2.2,189
2024-01-28T23:00,2.6,3.0,194
2024-01-29T00:00,2.4,2.9,180
2024-01-29T01:00,2.4,3.4,162
2024-01-29T02:00,2.2,4.6,162
2024-01-29T03:00,1.8,5.5,169
2024-01-29T04:00,1.3,5.6,165
2024-01-29T05:00,0.9,6.2,170
2024-01-29T06:00,0.7,6.9,174
2024-01-29T07:00,0.7,7.3,171
2024-01-29T08:00,0.6,7.6,172
2024-01-29T09:00,0.9,8.0,172
2024-01-29T10:00,2.7,9.5,169
2024-01-29T11:00,3.7,10.9,171
2024-01-29T12:00,4.7,11.9,177
2024-01-29T13:00,5.4,10.6,170
2024-01-29T14:00,5.7,11.0,169
2024-01-29T15:00,5.4,11.2,165
2024-01-29T16:00,4.7,10.4,160
2024-01-29T17:00,3.6,10.7,160
2024-01-29T18:00,2.8,10.9,163
2024-01-29T19:00,2.1,10.4,166
2024-01-29T20:00,1.6,9.9,170
2024-01-29T21:00,1.2,9.5,171
2024-01-29T22:00,0.8,8.5,168
2024-01-29T23:00,0.7,8.8,171
2024-01-30T00:00,0.7,8.8,171
2024-01-30T01:00,0.6,8.4,173
2024-01-30T02:00,0.6,8.3,175
2024-01-30T03:00,0.7,8.3,178
2024-01-30T04:00,0.4,7.9,180
2024-01-30T05:00,0.4,8.0,185
2024-01-30T06:00,0.4,8.0,190
2024-01-30T07:00,0.0,7.0,192
2024-01-30T08:00,-0.0,7.1,195
2024-01-30T09:00,0.3,7.1,195
2024-01-30T10:00,2.8,7.3,200
2024-01-30T11:00,4.2,7.9,204
2024-01-30T12:00,5.6,7.9,204
2024-01-30T13:00,7.2,7.9,210
2024-01-30T14:00,7.6,7.6,205
2024-01-30T15:00,7.5,7.0,201
2024-01-30T16:00,6.8,7.0,192
2024-01-30T17:00,5.6,7.4,194
2024-01-30T18:00,4.9,8.1,201
2024-01-30T19:00,4.1,8.0,198
2024-01-30T20:00,3.6,8.0,207
2024-01-30T21:00,3.2,8.4,211
2024-01-30T22:00,3.0,7.7,208
2024-01-30T23:00,2.9,7.8,214
2024-01-31T00:00,2.4,7.8,214
2024-01-31T01:00,2.0,8.0,216
2024-01-31T02:00,1.7,8.2,221
2024-01-31T03:00,1.5,7.9,227
2024-01-31T04:00,1.3,7.1,225
2024-01-31T05:00,1.4,7.4,227
2024-01-31T06:00,1.6,8.0,234
2024-01-31T07:00,2.0,8.6,237
2024-01-31T08:00,2.7,8.9,238
2024-01-31T09:00,3.5,9.3,242
2024-01-31T10:00,4.6,10.6,246
2024-01-31T11:00,5.6,11.5,250
2024-01-31T12:00,6.3,11.1,245
2024-01-31T13:00,6.6,11.6,248
2024-01-31T14:00,7.1,12.9,257
2024-01-31T15:00,6.8,13.0,264
2024-01-31T16:00,6.3,11.4,257
2024-01-31T17:00,5.8,11.0,251
2024-01-31T18:00,5.6,11.3,253
2024-01-31T19:00,5.4,11.2,249
2024-01-31T20:00,5.2,11.7,252
2024-01-31T21:00,4.9,11.5,250
2024-01-31T22:00,4.7,12.0,254
2024-01-31T23:00,3.9,11.8,258
2024-02-01T00:00,3.2,10.0,255
2024-02-01T01:00,3.1,8.7,232
2024-02-01T02:00,2.7,8.7,225
2024-02-01T03:00,2.7,9.2,231
2024-02-01T04:00,3.5,13.4,243
2024-02-01T05:00,3.6,12.4,234
2024-02-01T06:00,3.7,13.8,221
2024-02-01T07:00,3.8,15.1,232
2024-02-01T08:00,3.7,15.5,245
2024-02-01T09:00,3.8,16.2,253
2024-02-01T10:00,3.6,15.8,253
2024-02-01T11:00,3.7,17.4,263
2024-02-01T12:00,4.0,16.9,269
2024-02-01T13:00,4.2,15.1,270
2024-02-01T14:00,4.8,15.1,273
2024-02-01T15:00,5.0,15.9,273
2024-02-01T16:00,4.9,16.2,274
2024-02-01T17:00,4.4,14.1,266
2024-02-01T18:00,4.1,15.7,259
2024-02-01T19:00,4.4,19.3,261
2024-02-01T20:00,4.1,18.8,265
2024-02-01T21:00,4.0,16.6,272
2024-02-01T22:00,4.2,15.9,276
2024-02-01T23:00,4.3,16.0,284
2024-02-02T00:00,4.1,14.1,274
2024-02-02T01:00,4.0,13.3,283
2024-02-02T02:00,3.6,13.1,286
2024-02-02T03:00,3.5,14.3,282
2024-02-02T04:00,3.4,14.2,279
2024-02-02T05:00,3.1,13.9,280
2024-02-02T06:00,3.0,13.8,279
2024-02-02T07:00,3.0,14.1,283
2024-02-02T08:00,2.8,12.8,281
2024-02-02T09:00,3.0,14.1,283
2024-02-02T10:00,3.8,14.7,281
2024-02-02T11:00,4.2,15.9,288
2024-02-02T12:00,4.6,13.8,276
2024-02-02T13:00,4.6,16.3,276
2024-02-02T14:00,5.1,15.2,274
2024-02-02T15:00,5.0,12.1,260
2024-02-02T16:00,4.8,11.8,247
2024-02-02T17:00,4.2,12.0,237
2024-02-02T18:00,4.0,12.0,231
2024-02-02T19:00,3.9,13.6,233
2024-02-02T20:00,3.8,14.6,237
2024-02-02T21:00,4.0,16.1,246
2024-02-02T22:00,3.9,13.7,235
2024-02-02T23:00,4.3,16.8,255
2024-02-03T00:00,4.5,17.2,254
2024-02-03T01:00,4.8,26.1,263
2024-02-03T02:00,5.3,27.1,265
2024-02-03T03:00,5.9,28.9,266
2024-02-03T04:00,6.4,29.9,269
2024-02-03T05:00,6.8,30.2,271
2024-02-03T06:00,7.0,30.0,274
2024-02-03T07:00,7.2,30.1,276
2024-02-03T08:00,7.6,30.5,277
2024-02-03T09:00,7.9,31.3,278
2024-02-03T10:00,8.3,31.7,278
2024-02-03T11:00,8.9,31.3,278
2024-02-03T12:00,9.4,30.5,277
2024-02-03T13:00,9.8,29.7,277
2024-02-03T14:00,9.8,29.5,279
2024-02-03T15:00,9.5,29.8,282
2024-02-03T16:00,9.1,29.6,283
2024-02-03T17:00,8.6,28.4,282
2024-02-03T18:00,7.9,26.7,280
2024-02-03T19:00,7.3,25.1,278
2024-02-03T20:00,6.8,23.6,278
2024-02-03T21:00,6.2,22.3,279
2024-02-03T22:00,5.8,21.5,280
2024-02-03T23:00,5.7,21.9,279
2024-02-04T00:00,5.8,23.0,280
2024-02-04T01:00,5.8,23.4,280
2024-02-04T02:00,5.6,22.7,280
2024-02-04T03:00,5.3,22.0,280
2024-02-04T04:00,4.9,21.3,281
2024-02-04T05:00,4.4,21.3,281
2024-02-04T06:00,3.8,21.9,279
2024-02-04T07:00,3.5,22.9,278
2024-02-04T08:00,3.8,25.0,277
2024-02-04T09:00,4.4,27.4,275
2024-02-04T10:00,4.8,29.2,272
2024-02-04T11:00,4.9,28.8,268
2024-02-04T12:00,4.9,27.6,263
2024-02-04T13:00,5.0,27.1,259
2024-02-04T14:00,5.2,27.5,259
2024-02-04T15:00,5.3,28.4,262
2024-02-04T16:00,5.4,29.3,265
2024-02-04T17:00,5.6,29.9,268
2024-02-04T18:00,5.8,31.0,271
2024-02-04T19:00,5.8,31.7,273
2024-02-04T20:00,5.8,32.4,273
2024-02-04T21:00,5.7,33.2,274
2024-02-04T22:00,5.6,33.2,273
2024-02-04T23:00,5.6,32.4,272
2024-02-05T00:00,5.5,31.3,270
2024-02-05T01:00,5.4,30.2,269
2024-02-05T02:00,5.4,30.2,269
2024-02-05T03:00,5.3,30.2,271
2024-02-05T04:00,5.2,30.3,272
2024-02-05T05:00,5.3,29.9,273
2024-02-05T06:00,5.3,28.9,275
2024-02-05T07:00,5.4,28.7,278
2024-02-05T08:00,5.6,28.7,282
2024-02-05T09:00,5.7,29.7,287
2024-02-05T10:00,5.9,30.3,290
2024-02-05T11:00,6.4,31.5,292
2024-02-05T12:00,6.9,32.8,293
2024-02-05T13:00,7.2,32.3,292
2024-02-05T14:00,6.8,29.2,290
2024-02-05T15:00,6.2,24.5,287
2024-02-05T16:00,5.5,20.7,283
2024-02-05T17:00,5.1,18.6,280
2024-02-05T18:00,4.6,16.7,277
2024-02-05T19:00,4.2,14.9,277
2024-02-05T20:00,3.8,11.4,281
2024-02-05T21:00,3.5,7.4,293
2024-02-05T22:00,3.5,6.5,304
2024-02-05T23:00,4.1,10.0,296
2024-02-06T00:00,4.9,16.3,288
2024-02-06T01:00,5.6,21.5,284
2024-02-06T02:00,6.1,24.7,278
2024-02-06T03:00,6.5,27.4,273
2024-02-06T04:00,6.8,29.2,269
2024-02-06T05:00,6.8,29.2,266
2024-02-06T06:00,6.8,28.2,264
2024-02-06T07:00,6.7,27.6,262
2024-02-06T08:00,6.8,27.8,260
2024-02-06T09:00,7.0,28.2,260
2024-02-06T10:00,7.2,28.3,258
2024-02-06T11:00,7.4,27.5,256
2024-02-06T12:00,7.6,26.4,253
2024-02-06T13:00,7.8,26.1,250
2024-02-06T14:00,8.0,26.9,250
2024-02-06T15:00,8.2,27.9,250
2024-02-06T16:00,8.4,28.9,251
2024-02-06T17:00,8.6,29.2,250
2024-02-06T18:00,8.7,29.5,248
2024-02-06T19:00,8.7,29.5,246
2024-02-06T20:00,8.6,29.0,247
2024-02-06T21:00,8.4,28.2,247
2024-02-06T22:00,8.1,28.1,247
2024-02-06T23:00,7.9,29.7,247
2024-02-07T00:00,7.8,31.8,247
2024-02-07T01:00,7.7,33.4,246
2024-02-07T02:00,8.0,34.5,245
2024-02-07T03:00,8.4,34.8,244
2024-02-07T04:00,8.4,32.4,247
2024-02-07T05:00,7.9,25.5,262
2024-02-07T06:00,7.1,21.3,294
2024-02-07T07:00,6.2,22.1,314
2024-02-07T08:00,5.0,21.0,305
2024-02-07T09:00,3.8,21.5,279
2024-02-07T10:00,2.9,24.3,262
2024-02-07T11:00,2.8,25.3,259
2024-02-07T12:00,3.2,25.2,261
2024-02-07T13:00,3.4,25.1,263
2024-02-07T14:00,3.7,25.4,263
2024-02-07T15:00,3.8,26.1,264
2024-02-07T16:00,3.8,25.7,265
2024-02-07T17:00,3.3,23.8,270
2024-02-07T18:00,2.6,21.0,277
2024-02-07T19:00,1.9,18.9,283
2024-02-07T20:00,1.3,17.2,286
2024-02-07T21:00,0.7,15.7,286
2024-02-07T22:00,0.2,14.5,284
2024-02-07T23:00,0.1,14.3,282
2024-02-08T00:00,-0.1,14.9,277
2024-02-08T01:00,-0.1,15.2,274
2024-02-08T02:00,-0.1,14.8,274
2024-02-08T03:00,0.1,14.4,274
2024-02-08T04:00,0.0,13.8,276
2024-02-08T05:00,-0.2,12.7,278
2024-02-08T06:00,-0.5,11.7,281
2024-02-08T07:00,-0.7,10.6,280
2024-02-08T08:00,-0.6,9.4,274
2024-02-08T09:00,-0.4,8.0,262
2024-02-08T10:00,-0.2,7.4,247
2024-02-08T11:00,0.3,6.9,231
2024-02-08T12:00,0.9,7.0,215
2024-02-08T13:00,1.3,7.1,204
2024-02-08T14:00,1.4,6.5,199
2024-02-08T15:00,1.2,5.2,196
2024-02-08T16:00,0.9,4.4,189
2024-02-08T17:00,0.6,4.8,167
2024-02-08T18:00,0.0,6.0,147
2024-02-08T19:00,-0.4,7.4,141
2024-02-08T20:00,-0.5,7.9,141
2024-02-08T21:00,-0.4,7.7,143
2024-02-08T22:00,-0.4,7.8,146
2024-02-08T23:00,-0.3,8.2,151
2024-02-09T00:00,-0.2,9.0,157
2024-02-09T01:00,-0.2,9.0,157
2024-02-09T02:00,-0.2,7.4,141
2024-02-09T03:00,-0.3,6.5,109
2024-02-09T04:00,-0.4,7.9,90
2024-02-09T05:00,-0.4,9.4,92
2024-02-09T06:00,-0.3,10.9,99
2024-02-09T07:00,-0.2,12.7,105
2024-02-09T08:00,0.3,14.7,107
2024-02-09T09:00,0.9,16.6,108
2024-02-09T10:00,1.3,17.8,108
2024-02-09T11:00,1.3,18.1,107
2024-02-09T12:00,1.1,17.6,105
2024-02-09T13:00,0.9,17.6,105
2024-02-09T14:00,0.8,18.8,107
2024-02-09T15:00,0.8,20.0,108
2024-02-09T16:00,0.6,20.9,109
2024-02-09T17:00,0.6,20.3,110
2024-02-09T18:00,0.6,18.8,110
2024-02-09T19:00,0.6,17.3,111
2024-02-09T20:00,0.8,16.1,114
2024-02-09T21:00,1.0,14.8,119
2024-02-09T22:00,1.2,13.8,123
2024-02-09T23:00,1.4,12.4,126
2024-02-10T00:00,1.5,11.3,127
2024-02-10T01:00,1.6,10.5,128
2024-02-10T02:00,1.8,10.2,129
2024-02-10T03:00,2.0,10.5,128
2024-02-10T04:00,2.0,10.5,128
2024-02-10T05:00,2.2,10.6,125
2024-02-10T06:00,2.2,10.2,122
2024-02-10T07:00,2.5,10.3,119
2024-02-10T08:00,2.9,11.2,123
2024-02-10T09:00,3.5,12.3,128
2024-02-10T10:00,4.1,12.3,130
2024-02-10T11:00,4.9,10.2,129
2024-02-10T12:00,5.9,7.3,123
2024-02-10T13:00,6.6,6.0,115
2024-02-10T14:00,6.9,7.2,117
2024-02-10T15:00,6.9,10.0,120
2024-02-10T16:00,6.8,12.1,120
2024-02-10T17:00,6.2,11.9,115
2024-02-10T18:00,5.4,10.8,105
2024-02-10T19:00,4.8,10.5,98
2024-02-10T20:00,4.7,11.3,97
2024-02-10T21:00,4.7,12.5,102
2024-02-10T22:00,4.6,13.3,103
2024-02-10T23:00,4.4,13.9,100
2024-02-11T00:00,4.2,14.2,97
2024-02-11T01:00,4.1,14.5,97
2024-02-11T02:00,4.1,14.6,100
2024-02-11T03:00,4.2,14.9,105
2024-02-11T04:00,4.2,14.8,108
2024-02-11T05:00,4.2,14.0,108
2024-02-11T06:00,4.1,12.7,105
2024-02-11T07:00,4.4,11.9,104
2024-02-11T08:00,5.4,13.0,109
2024-02-11T09:00,6.7,15.0,117
2024-02-11T10:00,7.8,16.5,122
2024-02-11T11:00,8.6,17.1,125
2024-02-11T12:00,9.2,17.2,127
2024-02-11T13:00,9.6,17.4,130
2024-02-11T14:00,9.6,17.6,133
2024-02-11T15:00,9.2,18.1,136
2024-02-11T16:00,8.9,17.8,137
2024-02-11T17:00,8.7,17.1,134
2024-02-11T18:00,8.4,16.1,129
2024-02-11T19:00,8.1,15.5,126
2024-02-11T20:00,8.1,14.8,129
2024-02-11T21:00,7.9,15.0,136
2024-02-11T22:00,7.8,14.6,142
2024-02-11T23:00,7.8,13.7,145
2024-02-12T00:00,7.8,12.5,147
2024-02-12T01:00,7.7,11.9,151
2024-02-12T02:00,7.8,12.2,161
2024-02-12T03:00,7.8,13.1,171
2024-02-12T04:00,7.8,14.0,179
2024-02-12T05:00,7.8,14.5,187
2024-02-12T06:00,7.8,14.8,194
2024-02-12T07:00,7.7,15.4,201
2024-02-12T08:00,7.8,16.5,203
2024-02-12T09:00,7.8,17.4,204
2024-02-12T10:00,7.9,17.7,207
2024-02-12T11:00,8.1,17.3,211
2024-02-12T12:00,8.4,16.6,219
2024-02-12T13:00,8.6,16.3,223
2024-02-12T14:00,8.6,16.1,222
2024-02-12T15:00,8.7,16.4,220
2024-02-12T16:00,8.6,16.4,220
2024-02-12T17:00,8.4,16.6,228
2024-02-12T18:00,8.0,17.8,238
2024-02-12T19:00,7.6,18.4,244
2024-02-12T20:00,7.2,17.2,244
2024-02-12T21:00,6.7,15.2,239
2024-02-12T22:00,6.3,14.3,236
2024-02-12T23:00,6.4,15.3,240
2024-02-13T00:00,6.8,17.3,247
2024-02-13T01:00,6.8,18.6,252
2024-02-13T02:00,6.7,18.6,260
2024-02-13T03:00,6.3,18.0,270
2024-02-13T04:00,6.0,17.8,278
2024-02-13T05:00,5.6,16.6,283
2024-02-13T06:00,5.2,15.0,287
2024-02-13T07:00,4.9,14.7,292
2024-02-13T08:00,5.2,17.2,296
2024-02-13T09:00,5.8,20.8,300
2024-02-13T10:00,6.1,23.1,301
2024-02-13T11:00,6.2,22.3,301
2024-02-13T12:00,6.0,20.0,300
2024-02-13T13:00,5.8,18.2,300
2024-02-13T14:00,5.8,17.6,301
2024-02-13T15:00,5.8,17.0,302
2024-02-13T16:00,5.5,16.2,302
2024-02-13T17:00,5.0,14.2,300
2024-02-13T18:00,4.4,11.8,297
2024-02-13T19:00,3.9,10.2,293
2024-02-13T20:00,3.8,9.8,287
2024-02-13T21:00,3.8,9.6,283
2024-02-13T22:00,3.8,9.9,280
2024-02-13T23:00,3.9,9.6,283
2024-02-14T00:00,4.0,9.3,286
2024-02-14T01:00,3.7,9.0,286
2024-02-14T02:00,2.5,8.4,280
2024-02-14T03:00,1.0,7.9,270
2024-02-14T04:00,-0.2,7.3,259
2024-02-14T05:00,-0.9,7.0,249
2024-02-14T06:00,-1.5,6.7,234
2024-02-14T07:00,-1.2,6.6,225
2024-02-14T08:00,0.4,6.4,218
2024-02-14T09:00,2.8,6.3,211
2024-02-14T10:00,4.8,6.6,209
2024-02-14T11:00,6.3,7.8,214
2024-02-14T12:00,7.5,9.4,220
2024-02-14T13:00,8.1,10.2,222
2024-02-14T14:00,7.8,8.7,218
2024-02-14T15:00,7.1,6.3,204
2024-02-14T16:00,6.2,5.4,180
2024-02-14T17:00,5.3,6.8,162
2024-02-14T18:00,4.3,8.9,153
2024-02-14T19:00,3.7,10.8,150
2024-02-14T20:00,3.8,11.9,151
2024-02-14T21:00,4.2,12.9,153
2024-02-14T22:00,4.5,13.4,156
2024-02-14T23:00,4.5,13.7,157
2024-02-15T00:00,4.3,13.6,158
2024-02-15T01:00,4.2,13.6,158
2024-02-15T02:00,4.2,13.9,159
2024-02-15T03:00,4.2,13.8,160
2024-02-15T04:00,4.2,14.1,161
2024-02-15T05:00,4.0,14.1,161
2024-02-15T06:00,3.7,14.0,162
2024-02-15T07:00,3.6,14.0,162
2024-02-15T08:00,3.9,14.5,161
2024-02-15T09:00,4.4,14.9,160
2024-02-15T10:00,4.9,14.9,160
2024-02-15T11:00,5.8,13.9,163
2024-02-15T12:00,6.6,12.8,170
2024-02-15T13:00,7.2,11.7,171
2024-02-15T14:00,7.5,11.0,161
2024-02-15T15:00,7.6,11.7,146
2024-02-15T16:00,7.4,12.5,139
2024-02-15T17:00,7.1,13.3,142
2024-02-15T18:00,6.5,13.9,149
2024-02-15T19:00,6.1,14.7,155
2024-02-15T20:00,6.1,15.2,158
2024-02-15T21:00,6.3,15.4,159
2024-02-15T22:00,6.4,15.6,161
2024-02-15T23:00,6.4,15.5,162
2024-02-16T00:00,6.4,15.5,162
2024-02-16T01:00,6.3,15.0,163
2024-02-16T02:00,6.1,14.6,164
2024-02-16T03:00,5.8,14.2,164
2024-02-16T04:00,5.2,13.9,163
2024-02-16T05:00,4.3,14.1,161
2024-02-16T06:00,3.2,14.2,156
2024-02-16T07:00,2.8,14.5,153
2024-02-16T08:00,3.5,14.3,152
2024-02-16T09:00,5.1,14.2,150
2024-02-16T10:00,6.6,14.1,148
2024-02-16T11:00,8.3,13.8,147
2024-02-16T12:00,10.1,14.0,145
2024-02-16T13:00,11.2,14.3,146
2024-02-16T14:00,11.4,15.1,147
2024-02-16T15:00,10.9,16.4,147
2024-02-16T16:00,10.1,17.3,149
2024-02-16T17:00,9.4,18.2,153
2024-02-16T18:00,8.3,18.9,159
2024-02-16T19:00,7.4,19.6,163
2024-02-16T20:00,6.9,19.4,165
2024-02-16T21:00,6.6,18.9,167
2024-02-16T22:00,6.2,17.9,170
2024-02-16T23:00,6.2,17.4,174
2024-02-17T00:00,6.2,16.9,179
2024-02-17T01:00,6.2,16.3,185
2024-02-17T02:00,6.3,15.4,191
2024-02-17T03:00,6.3,14.1,199
2024-02-17T04:00,6.4,13.2,209
2024-02-17T05:00,6.7,12.5,224
2024-02-17T06:00,6.9,12.4,240
2024-02-17T07:00,7.3,13.2,253
2024-02-17T08:00,7.7,14.0,258
2024-02-17T09:00,8.1,14.5,263
2024-02-17T10:00,8.6,15.2,266
2024-02-17T11:00,9.1,16.6,271
2024-02-17T12:00,9.5,18.4,276
2024-02-17T13:00,9.8,19.7,279
2024-02-17T14:00,10.1,20.2,281
2024-02-17T15:00,10.1,20.3,283
2024-02-17T16:00,9.9,19.8,286
2024-02-17T17:00,8.9,18.7,289
2024-02-17T18:00,7.7,17.4,294
2024-02-17T19:00,6.6,16.8,301
2024-02-17T20:00,6.1,17.9,310
2024-02-17T21:00,5.8,19.9,318
2024-02-17T22:00,5.3,20.8,323
2024-02-17T23:00,4.6,19.3,327
2024-02-18T00:00,3.5,16.4,331
2024-02-18T01:00,2.7,14.3,335
2024-02-18T02:00,2.4,14.0,334
2024-02-18T03:00,2.2,14.5,330
2024-02-18T04:00,1.9,14.1,328
2024-02-18T05:00,0.9,11.7,326
2024-02-18T06:00,-0.4,8.3,326
2024-02-18T07:00,-1.0,5.9,322
2024-02-18T08:00,0.1,5.4,312
2024-02-18T09:00,1.9,5.7,305
2024-02-18T10:00,3.3,5.8,300
2024-02-18T11:00,4.2,5.2,304
2024-02-18T12:00,4.8,4.1,315
2024-02-18T13:00,5.1,3.1,324
2024-02-18T14:00,5.1,1.5,315
2024-02-18T15:00,4.8,1.1,198
2024-02-18T16:00,4.2,2.9,173
2024-02-18T17:00,3.0,4.7,157
2024-02-18T18:00,1.5,6.6,151
2024-02-18T19:00,0.3,8.3,146
2024-02-18T20:00,-0.2,9.5,143
2024-02-18T21:00,-0.4,10.7,140
2024-02-18T22:00,-0.6,11.5,141
2024-02-18T23:00,-0.8,12.4,144
2024-02-19T00:00,-0.8,13.2,151
2024-02-19T01:00,-0.9,14.5,153
2024-02-19T02:00,-0.8,15.8,153
2024-02-19T03:00,-0.6,17.4,153
2024-02-19T04:00,-0.6,18.5,151
2024-02-19T05:00,-0.7,19.2,150
2024-02-19T06:00,-0.9,19.6,148
2024-02-19T07:00,-0.7,19.8,147
2024-02-19T08:00,0.1,19.5,146
2024-02-19T09:00,1.1,18.6,144
2024-02-19T10:00,1.9,18.1,145
2024-02-19T11:00,2.1,17.7,147
2024-02-19T12:00,2.0,17.4,150
2024-02-19T13:00,2.0,17.4,153
2024-02-19T14:00,2.3,18.2,153
2024-02-19T15:00,2.7,19.5,152
2024-02-19T16:00,3.2,18.3,158
2024-02-19T17:00,4.1,14.8,183
2024-02-19T18:00,5.0,16.3,223
2024-02-19T19:00,5.6,20.6,245
2024-02-19T20:00,5.6,22.2,257
2024-02-19T21:00,5.2,21.6,266
2024-02-19T22:00,4.8,21.3,273
2024-02-19T23:00,4.6,20.9,274
2024-02-20T00:00,4.3,19.8,272
2024-02-20T01:00,4.3,19.1,270
2024-02-20T02:00,4.5,18.7,268
2024-02-20T03:00,4.8,19.2,265
2024-02-20T04:00,4.9,19.2,262
2024-02-20T05:00,5.0,19.6,263
2024-02-20T06:00,5.0,20.0,263
2024-02-20T07:00,5.1,19.9,264
2024-02-20T08:00,5.3,19.5,266
2024-02-20T09:00,5.7,18.7,268
2024-02-20T10:00,5.9,18.4,271
2024-02-20T11:00,6.2,18.1,275
2024-02-20T12:00,6.4,17.9,279
2024-02-20T13:00,6.6,17.7,283
2024-02-20T14:00,6.8,16.9,286
2024-02-20T15:00,6.9,15.5,288
2024-02-20T16:00,6.9,14.5,289
2024-02-20T17:00,6.7,13.9,287
2024-02-20T18:00,6.2,13.6,282
2024-02-20T19:00,5.7,13.6,281
2024-02-20T20:00,5.6,14.1,285
2024-02-20T21:00,5.4,15.6,289
2024-02-20T22:00,5.2,16.1,290
2024-02-20T23:00,4.9,15.6,285
2024-02-21T00:00,4.6,15.2,274
2024-02-21T01:00,4.3,14.8,266
2024-02-21T02:00,4.2,13.9,260
2024-02-21T03:00,4.2,13.1,254
2024-02-21T04:00,4.1,12.4,248
2024-02-21T05:00,4.0,12.2,242
2024-02-21T06:00,3.9,12.2,236
2024-02-21T07:00,4.1,12.5,231
2024-02-21T08:00,4.8,13.8,229
2024-02-21T09:00,5.8,15.8,229
2024-02-21T10:00,6.6,16.8,228
2024-02-21T11:00,6.9,17.1,228
2024-02-21T12:00,7.1,16.8,227
2024-02-21T13:00,7.1,16.8,227
2024-02-21T14:00,6.9,17.3,227
2024-02-21T15:00,6.8,18.3,227
2024-02-21T16:00,6.6,19.1,227
2024-02-21T17:00,6.5,19.4,230
2024-02-21T18:00,6.5,19.3,233
2024-02-21T19:00,6.4,19.2,236
2024-02-21T20:00,6.5,19.0,237
2024-02-21T21:00,6.5,18.4,235
2024-02-21T22:00,6.5,17.3,234
2024-02-21T23:00,6.6,15.1,232
2024-02-22T00:00,6.7,12.0,226
2024-02-22T01:00,6.3,10.3,216
2024-02-22T02:00,5.5,10.6,204
2024-02-22T03:00,4.3,12.7,195
2024-02-22T04:00,3.4,14.2,189
2024-02-22T05:00,2.9,14.8,184
2024-02-22T06:00,2.7,14.4,181
2024-02-22T07:00,3.0,14.4,179
2024-02-22T08:00,4.2,14.1,177
2024-02-22T09:00,6.2,13.7,178
2024-02-22T10:00,7.7,13.7,178
2024-02-22T11:00,8.7,15.1,180
2024-02-22T12:00,9.4,17.3,182
2024-02-22T13:00,9.7,18.7,182
2024-02-22T14:00,9.4,19.1,180
2024-02-22T15:00,8.8,18.8,176
2024-02-22T16:00,8.1,18.9,172
2024-02-22T17:00,7.6,19.5,168
2024-02-22T18:00,7.1,19.8,164
2024-02-22T19:00,6.8,20.3,163
2024-02-22T20:00,7.1,19.9,167
2024-02-22T21:00,7.6,19.5,175
2024-02-22T22:00,7.9,19.8,179
2024-02-22T23:00,7.9,20.2,178
2024-02-23T00:00,7.9,20.9,176
2024-02-23T01:00,7.8,21.3,174
2024-02-23T02:00,7.9,21.3,175
2024-02-23T03:00,8.1,21.3,176
2024-02-23T04:00,8.1,21.2,179
2024-02-23T05:00,7.9,21.3,183
2024-02-23T06:00,7.6,21.5,189
2024-02-23T07:00,7.3,21.0,193
2024-02-23T08:00,7.4,19.2,197
2024-02-23T09:00,7.6,17.1,202
2024-02-23T10:00,7.8,14.8,206
2024-02-23T11:00,8.2,12.9,207
2024-02-23T12:00,8.7,11.4,204
2024-02-23T13:00,8.9,9.7,202
2024-02-23T14:00,9.0,8.2,203
2024-02-23T15:00,8.9,7.1,204
2024-02-23T16:00,8.6,5.8,202
2024-02-23T17:00,8.2,4.3,180
2024-02-23T18:00,7.6,4.1,142
2024-02-23T19:00,7.2,5.5,122
2024-02-23T20:00,7.2,6.6,119
2024-02-23T21:00,7.2,7.8,124
2024-02-23T22:00,7.3,9.0,127
2024-02-23T23:00,7.2,10.0,131
2024-02-24T00:00,7.0,11.2,135
2024-02-24T01:00,6.8,12.7,137
2024-02-24T02:00,6.8,14.8,135
2024-02-24T03:00,6.7,16.8,133
2024-02-24T04:00,6.7,18.6,134
2024-02-24T05:00,6.9,19.7,140
2024-02-24T06:00,7.3,20.6,147
2024-02-24T07:00,7.7,21.1,155
2024-02-24T08:00,8.1,21.5,162
2024-02-24T09:00,8.6,21.5,171
2024-02-24T10:00,9.1,20.6,184
2024-02-24T11:00,9.5,19.3,209
2024-02-24T12:00,9.9,21.9,237
2024-02-24T13:00,9.9,24.6,252
2024-02-24T14:00,9.7,21.9,256
2024-02-24T15:00,9.2,16.0,256
2024-02-24T16:00,8.2,10.7,250
2024-02-24T17:00,6.7,8.6,237
2024-02-24T18:00,4.7,8.2,218
2024-02-24T19:00,3.2,8.2,203
